#	weight
CP012598_184	8645.680504
CP012598_185	38112.663366999994
CP012598_186	10465.665910000005
CP012598_187	31368.181048
CP012598_188	54515.92917099999
CP012598_189	20862.525367999995
CP012598_190	32829.864693
CP012598_191	28858.713353999996
CP012598_192	41640.12160599997
CP012598_193	118021.42677099966
CP012598_194	15384.941336000007
CP012598_195	21318.912277999985
CP012598_196	28044.396580999994
CP012598_197	58334.044537000016
CP012598_198	44866.32307100003
CP012598_199	42453.830993000054
CP012598_200	56605.524116999935
CP012598_201	27182.13706499998
CP012598_202	33275.917745999985
CP012598_203	45702.357971000056
CP012598_204	10564.278275999997
CP012598_205	49260.00496399994
CP012598_206	71685.63603499986
CP012598_207	20032.013253999998
CP012598_208	67024.84678999998
CP012598_209	17958.852678999992
CP012598_210	31410.549904000007
CP012598_211	13914.986879999997
CP012598_212	30554.74176800001
CP012598_213	34803.40797599998
CP012598_214	89771.45754399983
CP012598_215	30563.489120000035
CP012598_216	24768.797484000013
CP012598_217	109796.95743799972
CP012598_218	89865.76082699973
CP012598_219	23990.7099
CP012598_220	15311.952819000002
CP012598_221	45531.923707
CP012598_222	25498.807818
CP012598_223	61657.98828599994
CP012598_224	32050.049681999983
CP012598_225	25512.70230599999
CP012598_226	59354.14782299996
CP012598_227	36240.75753499998
CP012598_228	64055.73066799991
CP012598_229	4819.389924
CP012598_230	22568.264150000014
CP012598_231	49754.04028200002
CP012598_232	39507.12304200007
CP012598_233	57377.10927600004
CP012598_234	3100.759663
CP012598_235	35693.254646999994
CP012598_236	62973.026194999955
CP012598_237	18051.724282000003
CP012598_238	38017.74436899998
CP012598_239	17423.94228699999
CP012598_240	34724.193193999985
CP012598_241	13577.296022
CP012598_242	63805.45862099997
CP012598_243	53225.09124800006
CP012598_244	47474.49763700002
CP012598_245	39980.69258699999
CP012598_246	46938.18404400003
CP012598_247	45928.744738
CP012598_248	37892.87492400005
CP012598_249	53448.28128800004
CP012598_250	32615.665742999987
CP012598_251	31116.987117000026
CP012598_252	45285.43161100002
CP012598_253	40298.624477000005
CP012598_254	33963.26287800003
CP012598_255	18105.543325
CP012598_256	101761.51326199967
CP012598_257	15168.803845000002
CP012598_258	4794.378549999999
CP012598_259	7045.251399000001
CP012598_260	22780.970919000007
CP012598_261	37114.712736000045
CP012598_262	44774.23047299997
CP012598_263	15593.827997
CP012598_264	32539.775200000004
CP012598_265	32103.36923299999
CP012598_266	36516.831433999985
CP012598_267	52339.184519
CP012598_268	49710.332046999945
CP012598_269	29393.329666999976
CP012598_270	99516.93709299978
CP012598_271	65969.45541800009
CP012598_272	50607.545606000036
CP012598_273	93456.9922719998
CP012598_274	12526.472755
CP012598_275	31658.23432900001
CP012598_276	35042.429646000026
CP012598_277	27844.853602999996
CP012598_278	30395.09204000002
CP012598_279	32016.459020000017
CP012598_280	58611.50298099997
CP012598_281	86439.92698699984
CP012598_282	20055.364313000013
CP012598_283	24805.677529999975
CP012598_284	28537.408214000017
CP012598_285	38360.44721999999
CP012598_286	93866.60135300003
CP012598_287	24598.696263000005
CP012598_288	18966.46374299999
CP012598_289	16404.868931000008
CP012598_290	13877.995684000007
CP012598_291	31906.910555000002
CP012598_292	28087.303744000026
CP012598_293	17761.216986
CP012598_294	54661.29562700004
CP012598_295	33532.16709900001
CP012598_296	17504.733368999994
CP012598_297	26143.465347
CP012598_298	19680.165503000004
CP012598_299	89152.19726099988
CP012598_300	93808.23417299995
CP012598_301	80576.318357
CP012598_302	28853.168379000002
CP012598_303	73126.81066500004
CP012598_304	18753.132946999984
CP012598_305	98074.40411799993
CP012598_306	27544.460389000003
CP012598_307	17626.976522
CP012598_308	16853.581924
CP012598_309	18214.09029399999
CP012598_310	45391.46934500005
CP012598_311	12091.782521999992
CP012598_312	29251.51447599998
CP012598_313	24429.58871000001
CP012598_314	59451.469596999945
CP012598_315	49284.456659999996
CP012598_316	43557.79016799997
CP012598_317	46983.17114099994
CP012598_318	29847.44633200003
CP012598_319	102214.19946999973
CP012598_320	29272.78954400001
CP012598_321	26741.780035
CP012598_322	30338.716261000038
CP012598_323	25938.506225000005
CP012598_324	20542.809245
CP012598_325	43333.902831000014
CP012598_326	28295.48949100002
CP012598_327	31374.01395299999
CP012598_328	49153.41879899997
CP012598_329	90543.57355499995
CP012598_330	17894.370744000007
CP012598_331	35907.272135000014
CP012598_332	16987.919357000006
CP012598_333	28071.46752100001
CP012598_334	21493.402852000007
CP012598_335	35321.260508000014
CP012598_336	63671.77261999998
CP012598_337	80681.35390399974
CP012598_338	14771.444594999999
CP012598_339	48340.24456299998
CP012598_340	9606.736687999999
CP012598_341	25209.601172000013
CP012598_342	63490.67021099993
CP012598_343	26291.649546000004
CP012598_344	14180.234429999993
CP012598_345	29417.588149
CP012598_346	23233.814326000007
CP012598_347	37637.68333499997
CP012598_348	20846.305373999992
CP012598_349	29134.38234899997
CP012598_350	40588.37340699999
CP012598_351	28391.196129000018
CP012598_352	50056.79512899996
CP012598_353	28595.50017299997
CP012598_354	17498.734167999988
CP012598_355	27555.010972999982
CP012598_356	38374.99419499997
CP012598_357	37110.89202399997
CP012598_358	70538.19117999988
CP012598_359	18903.86899100001
CP012598_360	30561.144747
CP012598_361	34072.605944
CP012598_362	95977.9321219998
CP012598_363	19801.23659099998
CP012598_364	56272.001038999995
CP012598_365	17721.760254000008
CP012598_366	17718.752724000005
CP012598_367	50393.198124999966
CP012598_368	16639.426057000004
CP012598_369	29659.801503000013
CP012598_370	9442.693317999998
CP012598_371	151394.07223999957
CP012598_372	18628.556603999987
CP012598_373	18263.448219
CP012598_374	7099.658462
CP012598_375	11055.725849000002
CP012598_376	17032.692923000002
CP012598_377	31878.153771999987
CP012598_378	5063.376142000001
CP012598_379	36299.934006999974
CP012598_380	25734.762379999993
CP012598_381	15130.059383000009
CP012598_382	29044.846741999998
CP012598_383	89177.6512319999
CP012598_384	20882.638998000002
CP012598_385	28651.255941000014
CP012598_386	28019.968075000033
CP012598_387	39573.87890399999
CP012598_388	41599.32998399999
CP012598_389	23026.893880999993
CP012598_390	52403.793871999966
CP012598_391	16958.805249000005
CP012598_392	47129.62322199996
CP012598_393	15758.848750000001
CP012598_394	38708.64041700001
CP012598_395	39116.434718
CP012598_396	44687.20683599999
CP012598_397	30719.385650000007
CP012598_398	9000.585204
CP012598_399	44575.643193999975
CP012598_400	51471.123494000014
CP012598_401	22917.65684399997
CP012598_402	32569.238212999993
CP012598_403	33865.941163999974
CP012598_404	35870.443276999984
CP012598_405	10115.340864000002
CP012598_406	28516.30604599998
CP012598_407	47351.429709
CP012598_408	94346.70339700005
CP012598_409	28021.589676000003
CP012598_410	18328.095135999974
CP012598_411	57324.838726999944
CP012598_412	28055.326950000017
CP012598_413	24852.820971999994
CP012598_414	53407.877913999975
CP012598_415	113867.1618669999
CP012598_416	43801.151764999995
CP012598_417	80144.48282500007
CP012598_418	17288.953653999994
CP012598_419	6858.438740999998
CP012598_420	46053.15707300001
CP012598_421	73246.93316999992
CP012598_422	113174.90929699973
CP012598_423	52253.076989999965
CP012598_424	37271.85162399997
CP012598_425	37430.80153399999
CP012598_426	60357.85247799998
CP012598_427	31928.472176000017
CP012598_428	43145.911642999956
CP012598_429	53764.42030700001
CP012598_430	69235.09743699992
CP012598_431	35524.75374900003
CP012598_432	23717.413031999993
CP012598_433	46419.160110999976
CP012598_434	39332.261688
CP012598_435	26239.290319000007
CP012598_436	43520.65299499998
CP012598_437	9876.304632999998
CP012598_438	41422.69999200001
CP012598_439	28115.427820000008
CP012598_440	19821.204123999993
CP012598_441	24586.02720300001
CP012598_442	33968.55678600002
CP012598_443	32269.294182000005
CP012598_444	41700.21787899999
CP012598_445	117794.67607799951
CP012598_446	49423.91414999998
CP012598_447	46190.91496099994
CP012598_448	50028.72136399995
CP012598_449	69063.60574099998
CP012598_450	22303.16195300001
CP012598_451	22884.413839000008
CP012598_452	39347.20283800003
CP012598_453	42494.28396100001
CP012598_454	11836.405652
CP012598_455	35353.701214999994
CP012598_456	13040.702238999991
CP012598_457	26646.998774000003
CP012598_458	4003.1658470000007
CP012598_459	32757.545904000002
CP012598_460	17186.825111000002
CP012598_461	39705.34254399997
CP012598_462	15998.483054999993
CP012598_463	15679.285104999999
CP012598_464	35152.650798
CP012598_465	19337.89297
CP012598_466	36169.465244000006
CP012598_467	67424.66193399995
CP012598_468	31996.479793000002
CP012598_469	8926.463560000006
CP012598_470	54768.61422700003
CP012598_471	28419.32647299998
CP012598_472	31169.14886099998
CP012598_473	40002.265918999954
CP012598_474	36491.57628999999
CP012598_475	27464.106416000002
CP012598_476	40311.13836700001
CP012598_477	28556.50414000002
CP012598_478	20798.895698999997
CP012598_479	33916.07285999999
CP012598_480	18307.681946000015
CP012598_481	11955.067093999995
CP012598_482	22612.46670000001
CP012598_483	35297.82355400002
CP012598_484	53385.52051699997
CP012598_485	11931.044337
CP012598_486	48036.75830400009
CP012598_487	46147.129604000045
CP012598_488	87397.85287399989
CP012598_489	9234.010288999998
CP012598_490	68086.97639200004
CP012598_491	15083.809972999992
CP012598_492	25482.718563999995
CP012598_493	64686.268755999896
CP012598_494	30114.02678999998
CP012598_495	38773.305483000026
CP012598_496	17443.968868999997
CP012598_497	66131.3751639999
CP012598_498	65187.42480199992
CP012598_499	12282.700434999995
CP012598_500	44205.38128300001
CP012598_501	31970.430530000012
CP012598_502	11407.051089999997
CP012598_503	9808.970619000002
CP012598_504	5517.120094000001
CP012598_505	20145.15741200002
CP012598_506	8608.453537999998
CP012598_507	14444.059471999994
CP012598_508	113537.0498859999
CP012598_509	42209.23432199997
CP012598_510	24886.93394299998
CP012598_511	35213.20267000002
CP012598_512	20382.892403000005
CP012598_513	19972.767225000007
CP012598_514	70540.04274799992
CP012598_515	21700.786890999978
CP012598_516	71457.28096599987
CP012598_517	23473.245210000016
CP012598_518	35892.40016600003
CP012598_519	36802.07352699998
CP012598_520	48364.13307599999
CP012598_521	59308.270443
CP012598_522	29371.515389000004
CP012598_523	87796.82692300007
CP012598_524	15637.950432999995
CP012598_525	33638.695375999974
CP012598_526	25446.382185999995
CP012598_527	28121.54108700001
CP012598_528	23036.93669600001
CP012598_529	24497.93963700001
CP012598_530	88961.72375199986
CP012598_531	29659.663548999975
CP012598_532	36408.687531999996
CP012598_533	23654.08962300002
CP012598_534	41298.107531999995
CP012598_535	34248.774243999986
CP012598_536	18113.094050000007
CP012598_537	29201.298817999996
CP012598_538	64686.03271599994
CP012598_539	29226.59936900001
CP012598_540	44391.261839999934
CP012598_541	52532.87543599996
CP012598_542	49854.92754699999
CP012598_543	47038.26985799991
CP012598_544	38996.20545700002
CP012598_545	45367.59165899999
CP012598_546	38026.248629
CP012598_547	29673.100260999996
CP012598_548	31488.49996000001
CP012598_549	39087.19120999996
CP012598_550	17783.217778
CP012598_551	26960.988297000004
CP012598_552	18128.873542000012
CP012598_553	52253.6978100001
CP012598_554	7420.873784000003
CP012598_555	30824.293410000013
CP012598_556	18814.42964499999
CP012598_557	19086.851102999997
CP012598_558	95205.07794100008
CP012598_559	36106.13999199999
CP012598_560	18015.217224999997
CP012598_561	23527.526389999988
CP012598_562	27808.823407999993
CP012598_563	11575.848880000003
CP012598_564	23380.169676999976
CP012598_565	34597.31649199999
CP012598_566	13393.833119999992
CP012598_567	12227.749443999997
CP012598_568	31077.251793999974
CP012598_569	47587.85330899996
CP012598_570	45439.65311400002
CP012598_571	51001.18179999991
CP012598_572	46590.93265299996
CP012598_573	36704.335769000005
CP012598_574	31552.465743
CP012598_575	25713.105860999996
CP012598_576	16810.063545999998
CP012598_577	16093.091814999992
CP012598_578	23966.141200000027
CP012598_579	21873.005265000007
CP012598_580	13424.957731999993
CP012598_581	41628.63872300005
CP012598_582	25815.730743999975
CP012598_583	45617.940536999966
CP012598_584	8324.888339000003
CP012598_585	141666.2852249998
CP012598_586	42273.29391199999
CP012598_587	28888.139755999986
CP012598_588	34813.07725899996
CP012598_589	34102.89447099996
CP012598_590	34246.097720999984
CP012598_591	42808.87478199998
CP012598_592	59219.30919100001
CP012598_593	32213.198151000015
CP012598_594	26544.462566999995
CP012598_595	14915.443343999998
CP012598_596	74988.61557099997
CP012598_597	39571.70686599998
CP012598_598	42680.94296999998
CP012598_599	34347.968938999955
CP012598_600	20734.396718999993
CP012598_601	55929.02863700004
CP012598_602	21359.837481999988
CP012598_603	84179.80732699989
CP012598_604	20888.873536000017
CP012598_605	27561.03989400002
CP012598_606	15891.218142999995
CP012598_607	44477.76536200003
CP012598_608	15012.528271000001
CP012598_609	52914.45484099995
CP012598_610	32565.72823599998
CP012598_611	20090.381427999997
CP012598_612	54704.15202099997
CP012598_613	32968.235027999996
CP012598_614	10770.705544
CP012598_615	40417.944820999975
CP012598_616	61731.29918400002
CP012598_617	25334.135638000003
CP012598_618	48163.88752199993
CP012598_619	21835.749012000015
CP012598_620	7446.777557999999
CP012598_621	13839.258613999995
CP012598_622	28368.908077999997
CP012598_623	7079.913449
CP012598_624	36018.34092000001
CP012598_625	36169.78145899996
CP012598_626	23822.203124999985
CP012598_627	44428.54933099999
CP012598_628	40505.22748299998
CP012598_629	70989.61240699996
CP012598_630	17388.140590999996
CP012598_631	11534.789351
CP012598_632	23036.549747999998
CP012598_633	40783.110299
CP012598_634	24378.445464999993
CP012598_635	38576.344162999965
CP012598_636	21417.94347799998
CP012598_637	96897.42927999981
CP012598_638	10646.33655
CP012598_639	32331.190086000028
CP012598_640	71697.06336899992
CP012598_641	54031.213492999974
CP012598_642	56394.48022800001
CP012598_643	62171.789920999894
CP012598_644	33939.43807400001
CP012598_645	26584.915659000017
CP012598_646	24781.442178999998
CP012598_647	27344.44983299999
CP012598_648	33381.13123300001
CP012598_649	57547.47196499992
CP012598_650	33278.53718400001
CP012598_651	39231.61390000002
CP012598_652	53682.159824999995
CP012598_653	42629.89971900002
CP012598_654	62534.93598799998
CP012598_655	27101.792793000004
CP012598_656	44466.640935999996
CP012598_657	41084.17572200001
CP012598_658	29613.089051000014
CP012598_659	63525.78107799996
CP012598_660	52632.113652000015
CP012598_661	47157.951681999955
CP012598_662	41565.58217200001
CP012598_663	50953.32029700001
CP012598_664	33367.645045
CP012598_665	17000.425970999997
CP012598_666	19624.489015999996
CP012598_667	11236.159281999999
CP012598_668	28688.804076999993
CP012598_669	20136.300412000004
CP012598_670	58053.44785200001
CP012598_671	18481.017622999992
CP012598_672	46444.07029399995
CP012598_673	82381.19432699973
CP012598_674	25272.487764000023
CP012598_675	98836.31152699987
CP012598_676	20426.76781800001
CP012598_677	72128.76148400013
CP012598_678	59336.23967199999
CP012598_679	3069.7228320000004
CP012598_680	53699.26740100001
CP012598_681	53813.15460699996
CP012598_682	26956.832000999995
CP012598_683	26049.28313900001
CP012598_684	22155.810545
CP012598_685	27479.458952999994
CP012598_686	41103.64021
CP012598_687	34557.26087099999
CP012598_688	42881.05794999997
CP012598_689	29612.539578999997
CP012598_690	25798.472123999993
CP012598_691	69006.64412999993
CP012598_692	32262.986916999966
CP012598_693	73933.97831799994
CP012598_694	5438.5860809999995
CP012598_695	29842.66907499999
CP012598_696	37075.15907900003
CP012598_697	48044.93638200001
CP012598_698	14969.167868999994
CP012598_699	12787.010980999992
CP012598_700	64421.14092400002
CP012598_701	26715.22113899998
CP012598_702	104785.5789779996
CP012598_703	43829.957352000005
CP012598_704	41454.668744000024
CP012598_705	29756.524918000017
CP012598_706	58277.14428899999
CP012598_707	42336.86286999998
CP012598_708	15681.06054799999
CP012598_709	25208.25347500001
CP012598_710	15467.370083000002
CP012598_711	40430.17482699996
CP012598_712	46120.26993699998
CP012598_713	18853.266223000006
CP012598_714	28230.11350400002
CP012598_715	37902.21976800003
CP012598_716	27158.446336000008
CP012598_717	34439.24351899997
CP012598_718	37844.344676
CP012598_719	19566.102844
CP012598_720	30796.622028000013
CP012598_721	34004.064140999995
CP012598_722	34943.08154
CP012598_723	44752.95988499994
CP012598_724	8672.655013999998
CP012598_725	63060.81361700004
CP012598_726	37996.00698199995
CP012598_727	28045.19992500002
CP012598_728	28475.686485999995
CP012598_729	38523.03567500002
CP012598_730	41275.779167000015
CP012598_731	39649.47451799999
CP012598_732	37124.63827300002
CP012598_733	54707.31808399991
CP012598_734	28327.866851999996
CP012598_735	27503.34490200001
CP012598_736	25026.87313099998
CP012598_737	39057.88756299995
CP012598_738	30084.240453
CP012598_739	36313.999081
CP012598_740	45879.85215300001
CP012598_741	44643.783767
CP012598_742	34350.30893700001
CP012598_743	27469.090339
CP012598_744	61442.61354399998
CP012598_745	53820.891853999994
CP012598_746	17062.279801000004
CP012598_747	38779.34284000003
CP012598_748	28179.243322000006
CP012598_749	24170.469637000002
CP012598_750	76087.40489599996
CP012598_751	85510.08361199971
CP012598_752	36978.76750400002
CP012598_753	18528.44410499999
CP012598_754	17432.045320000012
CP012598_755	8766.547612000002
CP012598_756	16881.606439
CP012598_757	47242.54590199994
CP012598_758	63090.08506699992
CP012598_759	25068.914832999995
CP012598_760	49975.78952900002
CP012598_761	80942.33717099977
CP012598_762	35617.42979900002
CP012598_763	34288.577634
CP012598_764	81557.52860799998
CP012598_765	26685.132331000015
CP012598_766	24298.525129999987
CP012598_767	27245.268465999998
CP012598_768	18705.68505199999
CP012598_769	31207.238895999995
CP012598_770	18482.89627200001
CP012598_771	59609.468271999984
CP012598_772	17716.205269
CP012598_773	33239.170619
CP012598_774	59721.24516099998
CP012598_775	26897.925079000008
CP012598_776	30339.43981500001
CP012598_777	90071.69961499984
CP012598_778	32913.75743499999
CP012598_779	26899.484802
CP012598_780	44114.68488599998
CP012598_781	32524.128288000018
CP012598_782	69071.10070799988
CP012598_783	56502.872689999975
CP012598_784	33953.29048200001
CP012598_785	33122.878487999995
CP012598_786	49565.36000000003
CP012598_787	14250.324172999994
CP012598_788	19265.907364
CP012598_789	27030.882463999966
CP012598_790	43990.76481200003
CP012598_791	33532.650949999996
CP012598_792	18187.81982399999
CP012598_793	6355.185275000001
CP012598_794	23675.172190000016
CP012598_795	28239.591473000004
CP012598_796	23113.100346999992
CP012598_797	44318.84899699995
CP012598_798	30161.042131000006
CP012598_799	23221.618298
CP012598_800	60141.90646700001
CP012598_801	9917.993922000001
CP012598_802	26908.920250999992
CP012598_803	40918.01518499999
CP012598_804	41946.703764000005
CP012598_805	35351.34707799997
CP012598_806	30586.419841000017
CP012598_807	42224.655537
CP012598_808	48623.722139999954
CP012598_809	11749.971973999995
CP012598_810	57125.13331699999
CP012598_811	26682.729624000014
CP012598_812	24759.46435300001
CP012598_813	26394.246490999976
CP012598_814	26979.735181000025
CP012598_815	26915.939513
CP012598_816	30718.948590000036
CP012598_817	36348.75188800002
CP012598_818	61643.660610999985
CP012598_819	35637.62903900001
CP012598_820	60063.146180999945
CP012598_821	36778.308572000016
CP012598_822	37538.09279000002
CP012598_823	70819.11344000002
CP012598_824	7879.840249000004
CP012598_825	12144.044898000002
CP012598_826	83926.78342499987
CP012598_827	14271.294134000007
CP012598_828	24149.295854000004
CP012598_829	31360.868821000004
CP012598_830	33808.79248800003
CP012598_831	8244.322463
CP012598_832	26667.65822200001
CP012598_833	62909.671527999955
CP012598_834	64878.27246799992
CP012598_835	34676.42941200003
CP012598_836	18845.026240000003
CP012598_837	149338.63717699904
CP012598_838	22467.156593000018
CP012598_839	49542.147539000056
CP012598_840	48549.618912000034
CP012598_841	90366.92888399985
CP012598_842	22764.685106000004
CP012598_843	41519.96498099998
CP012598_844	52521.83220399996
CP012598_845	30231.971402000032
CP012598_846	37741.62578699996
CP012598_847	84950.49954299995
CP012598_848	30947.945592999993
CP012598_849	65299.15694799993
CP012598_850	39806.96710400001
CP012598_851	46131.53026800004
CP012598_852	26772.320282999994
CP012598_853	24745.036850000008
CP012598_854	61135.69057100006
CP012598_855	10614.513208999997
CP012598_856	84941.46445299972
CP012598_857	64298.58570199995
CP012598_858	34920.62439600002
CP012598_859	27415.103118000006
CP012598_860	30225.377807000026
CP012598_861	50429.601494
CP012598_862	26983.640767999997
CP012598_863	169953.6115999993
CP012598_864	43494.072071
CP012598_865	40081.12681100003
CP012598_866	52490.32918300004
CP012598_867	17506.266975000002
CP012598_868	44178.08446099999
CP012598_869	51972.48891999999
CP012598_870	45678.317026999975
CP012598_871	48999.010342999994
CP012598_872	9244.816883
CP012598_873	40756.47508500003
CP012598_874	106457.4115099998
CP012598_875	8746.405245
CP012598_876	6047.815489999999
CP012598_877	11561.979272000004
CP012598_878	27551.083274000026
CP012598_879	12904.873802999999
CP012598_880	8772.518453000004
CP012598_881	23070.99553299999
CP012598_882	6145.395191000001
CP012598_883	29806.40281900003
CP012598_884	25909.236247
CP012598_885	11809.341076999994
CP012598_886	16219.362252999996
CP012598_887	17691.072360000013
CP012598_888	77746.98505299994
CP012598_889	7962.219333000002
CP012598_890	57294.255857000084
CP012598_891	10935.666126
CP012598_892	10862.610889999994
CP012598_893	21360.863824000015
CP012598_894	14564.001124000002
CP012598_895	26689.545107000005
CP012598_896	9573.649629000003
CP012598_897	109967.37056899999
CP012598_898	12404.352403999997
CP012598_899	17343.34754899999
CP012598_900	18358.251127999996
CP012598_901	25444.05853699999
CP012598_902	28018.246296999983
CP012598_903	24549.718541000024
CP012598_904	122004.12052500011
CP012598_905	81376.78577000005
CP012598_906	21412.566268
CP012598_907	36748.76061699999
CP012598_908	9355.642015999998
CP012598_909	26047.46214899998
CP012598_910	7213.638703000002
CP012598_911	98665.54114099985
CP012598_912	20570.12532700001
CP012598_913	78799.44727800002
CP012598_914	72146.23941999985
CP012598_915	46335.03207499997
CP012598_916	60601.54107899996
CP012598_917	6567.2593099999995
CP012598_918	19034.718227000005
CP012598_919	65574.11994199995
CP012598_920	17789.515407000003
CP012598_921	19000.784966000003
CP012598_922	23159.869244999983
CP012598_923	77999.32991599987
CP012598_924	16979.808951999996
CP012598_925	11988.921382000008
CP012598_926	45166.25394800001
CP012598_927	19201.434850999995
CP012598_928	29182.382112999974
CP012598_929	10322.261926
CP012598_930	12292.392717000002
CP012598_931	39597.710192999984
CP012598_932	17350.121216
CP012598_933	8321.221874
CP012598_934	8712.338916
